date,store_id,category,orders,gmv,stockout_minutes,avg_delivery_time,refund_rate
2024-06-01,S021,fresh,55,1423.4,5.93,27.45,0.0559
2024-06-02,S021,fresh,53,1332.2,11.16,33.85,0.0602
2024-06-03,S021,fresh,69,1591.36,16.21,28.46,0.0626
2024-06-04,S021,fresh,47,1233.36,14.8,26.25,0.0777
2024-06-05,S021,fresh,47,1251.85,0.0,26.62,0.0521
2024-06-06,S021,fresh,41,1023.95,11.13,31.48,0.0777
2024-06-07,S021,fresh,40,1074.2,6.62,31.64,
2024-06-08,S021,fresh,43,1059.36,7.89,30.7,0.0722
2024-06-09,S021,fresh,46,1218.82,9.5,32.48,0.066
2024-06-10,S021,fresh,46,1106.91,24.23,40.82,0.0793
2024-06-11,S021,fresh,60,1447.33,17.94,30.33,0.0793
2024-06-12,S021,fresh,39,946.52,19.05,29.1,0.047
2024-06-13,S021,fresh,33,840.21,11.43,33.59,0.0696
2024-06-14,S021,fresh,44,1070.94,8.81,23.29,0.0685
2024-06-15,S021,fresh,79,1719.9,34.38,26.35,0.0575
2024-06-16,S021,fresh,57,1473.34,14.24,24.3,0.0674
2024-06-17,S021,fresh,34,878.92,16.59,32.48,0.0714
2024-06-18,S021,fresh,43,1191.87,21.17,23.28,0.0612
2024-06-19,S021,fresh,44,1146.85,21.4,34.76,0.0798
2024-06-20,S021,fresh,41,1077.76,8.41,29.82,0.0471
2024-06-21,S021,fresh,41,1135.9,22.39,26.82,0.0684
2024-06-22,S021,fresh,39,1082.02,28.29,27.52,0.0798
2024-06-23,S021,fresh,45,1148.29,29.29,23.62,0.07
2024-06-24,S021,fresh,44,1126.96,15.68,29.06,0.0703
2024-06-25,S021,fresh,41,1043.55,10.54,27.85,0.0666
2024-06-26,S021,fresh,33,787.1,2.2,34.44,0.0607
2024-06-27,S021,fresh,39,1061.7,0.0,26.49,0.0281
2024-06-28,S021,fresh,44,1053.58,4.61,20.16,0.0488
2024-06-29,S021,fresh,50,1296.05,1.22,28.71,0.0408
2024-06-30,S021,fresh,52,1235.31,22.14,28.88,0.0597
2024-07-01,S021,fresh,40,938.66,11.02,31.47,0.0602
2024-07-02,S021,fresh,43,1118.29,7.99,27.54,0.0622
2024-07-03,S021,fresh,42,954.65,8.56,28.56,0.0554
2024-07-04,S021,fresh,39,948.21,12.22,28.22,0.0426
2024-07-05,S021,fresh,39,1092.29,28.22,32.7,0.0612
2024-07-06,S021,fresh,49,1259.82,3.51,31.07,0.0623
2024-07-07,S021,fresh,38,966.8,18.69,32.12,0.0659
2024-07-08,S021,fresh,41,1133.34,4.89,31.76,0.0663
2024-07-09,S021,fresh,40,1006.17,8.42,35.93,0.0642
2024-07-10,S021,fresh,46,1193.37,3.63,29.22,0.049
2024-07-11,S021,fresh,42,1019.28,5.95,28.97,0.045
2024-07-12,S021,fresh,40,1051.93,18.27,21.91,0.044
2024-07-13,S021,fresh,43,1057.24,28.39,33.72,0.0615
2024-07-14,S021,fresh,42,1068.64,14.47,31.53,0.0814
2024-07-15,S021,fresh,41,1086.84,15.54,29.01,0.0592
2024-07-16,S021,fresh,38,950.07,39.7,28.25,0.0669
2024-07-17,S021,fresh,36,865.16,1.11,32.68,0.0614
2024-07-18,S021,fresh,54,1328.95,12.76,31.31,0.0542
2024-07-19,S021,fresh,42,997.63,16.23,29.67,0.0734
2024-07-20,S021,fresh,45,1134.77,14.53,32.7,0.0779
2024-07-21,S021,fresh,40,1053.04,17.96,35.49,0.0589
2024-07-22,S021,fresh,39,1042.07,2.59,36.11,0.0596
2024-07-23,S021,fresh,32,770.72,20.48,35.67,0.0657
2024-07-24,S021,fresh,33,870.01,23.05,35.39,0.0781
2024-07-25,S021,fresh,32,771.57,13.91,31.4,0.0512
2024-07-26,S021,fresh,42,1168.72,15.29,29.34,0.0668
2024-07-27,S021,fresh,42,1001.34,16.15,33.15,0.0702
2024-07-28,S021,fresh,72,1607.54,13.63,30.15,0.081
2024-07-29,S021,fresh,45,1143.52,33.47,29.04,0.0708
2024-07-30,S021,fresh,40,1032.16,26.48,38.36,0.088
2024-07-31,S021,fresh,38,970.92,21.03,25.87,0.0659
2024-08-01,S021,fresh,31,835.17,12.93,32.9,0.0663
2024-08-02,S021,fresh,39,925.45,23.15,27.11,0.0671
2024-08-03,S021,fresh,70,1632.1,17.0,30.75,0.0561
2024-08-04,S021,fresh,36,926.81,22.39,38.33,0.0771
2024-08-05,S021,fresh,37,969.46,7.76,31.49,0.0699
2024-08-06,S021,fresh,35,946.72,22.44,30.71,0.0814
2024-08-07,S021,fresh,42,1109.1,6.78,37.21,0.0576
2024-08-08,S021,fresh,48,1116.66,27.82,36.2,0.0788
2024-08-09,S021,fresh,32,821.46,12.31,35.71,0.0597
2024-08-10,S021,fresh,37,918.23,14.72,28.32,0.058
2024-08-11,S021,fresh,43,1136.4,14.42,30.53,0.0678
2024-08-12,S021,fresh,31,776.58,29.16,36.91,0.0739
2024-08-13,S021,fresh,41,1154.73,21.06,34.46,0.0719
2024-08-14,S021,fresh,37,966.63,23.93,25.4,0.061
2024-08-15,S021,fresh,35,934.15,19.31,28.61,0.0767
2024-08-16,S021,fresh,41,1138.11,22.65,29.96,0.0592
2024-08-17,S021,fresh,67,1435.93,10.88,31.95,0.054
2024-08-18,S021,fresh,61,1424.26,23.84,29.64,0.0653
2024-08-19,S021,fresh,39,1149.59,10.65,28.56,0.065
2024-08-20,S021,fresh,38,946.73,27.18,37.4,0.0735
2024-08-21,S021,fresh,37,937.05,11.91,36.21,0.0529
2024-08-22,S021,fresh,33,840.84,33.22,34.64,0.0787
2024-08-23,S021,fresh,36,1002.52,11.95,24.44,0.0288
2024-08-24,S021,fresh,71,1468.59,4.11,25.94,0.0593
2024-08-25,S021,fresh,40,1056.23,14.48,35.67,0.0682
2024-08-26,S021,fresh,38,1081.31,9.04,27.96,0.0534
2024-08-27,S021,fresh,33,777.23,28.3,36.86,0.0879
2024-08-28,S021,fresh,33,959.81,27.3,37.35,0.0675
2024-08-29,S021,fresh,38,1011.45,21.76,37.92,0.0749
2024-08-30,S021,fresh,48,1091.75,49.47,35.63,0.0902
2024-08-31,S021,fresh,39,1067.54,23.79,25.02,0.0846
2024-09-01,S021,fresh,49,1281.98,1.09,31.44,0.0715
2024-09-02,S021,fresh,33,882.49,31.74,26.8,0.0654
2024-09-03,S021,fresh,49,1161.48,39.95,39.15,0.0753
2024-09-04,S021,fresh,36,958.33,26.34,35.62,0.0806
2024-09-05,S021,fresh,34,945.26,9.69,37.47,0.0684
2024-09-06,S021,fresh,33,753.3,31.22,33.29,0.0825
2024-09-07,S021,fresh,42,1103.94,27.35,28.21,0.051
2024-09-08,S021,fresh,37,973.39,29.38,42.17,0.0663
2024-09-09,S021,fresh,31,812.96,13.19,31.43,0.0611
2024-09-10,S021,fresh,33,856.45,31.27,29.88,0.0628
2024-09-11,S021,fresh,37,1047.99,16.65,35.95,0.0861
2024-09-12,S021,fresh,30,780.8,26.54,29.89,0.0896
2024-09-13,S021,fresh,34,921.17,19.85,34.86,0.0673
2024-09-14,S021,fresh,41,1020.35,11.58,29.8,0.0724
2024-09-15,S021,fresh,48,1301.75,34.9,37.63,0.0645
2024-09-16,S021,fresh,36,937.07,26.75,36.09,0.079
2024-09-17,S021,fresh,39,973.19,26.41,34.7,0.0592
2024-09-18,S021,fresh,22,590.21,31.92,33.08,0.0643
2024-09-19,S021,fresh,26,635.41,36.95,36.14,0.0868
2024-09-20,S021,fresh,35,762.49,36.58,43.68,0.0813
2024-09-21,S021,fresh,34,906.12,48.26,40.58,0.0929
2024-09-22,S021,fresh,37,946.7,20.21,31.54,0.0666
2024-09-23,S021,fresh,31,845.04,29.54,41.74,0.0766
2024-09-24,S021,fresh,33,835.79,30.75,38.55,0.0645
2024-09-25,S021,fresh,40,906.91,32.24,28.62,0.0566
2024-09-26,S021,fresh,36,1020.95,16.66,36.36,0.0395
2024-09-27,S021,fresh,30,767.56,41.21,35.24,0.071
2024-09-28,S021,fresh,48,1333.41,32.54,33.94,0.0642
2024-09-29,S021,fresh,45,1106.95,19.92,36.5,0.0869
2024-09-30,S021,fresh,31,760.85,28.61,33.61,0.0784
2024-10-01,S021,fresh,45,1074.94,34.93,40.28,0.0891
2024-10-02,S021,fresh,37,878.93,32.21,42.02,0.087
2024-10-03,S021,fresh,34,940.87,24.09,40.1,0.0606
2024-10-04,S021,fresh,45,1180.7,37.52,28.9,0.0843
2024-10-05,S021,fresh,47,1137.13,30.87,37.67,0.0766
2024-10-06,S021,fresh,41,1119.49,37.63,38.98,0.0862
2024-10-07,S021,fresh,36,995.9,39.69,39.04,0.0832
2024-10-08,S021,fresh,40,1060.7,36.65,37.76,0.0709
2024-10-09,S021,fresh,34,932.32,34.29,37.39,0.1007
2024-10-10,S021,fresh,21,563.76,41.07,35.28,0.0915
2024-10-11,S021,fresh,27,704.34,27.7,39.3,0.0739
2024-10-12,S021,fresh,26,650.14,23.91,51.05,0.0643
2024-10-13,S021,fresh,36,937.89,32.07,37.12,0.0737
2024-10-14,S021,fresh,18,490.6,36.5,44.58,0.0873
2024-10-15,S021,fresh,33,842.36,30.19,39.19,0.0904
2024-10-16,S021,fresh,28,708.64,61.46,39.78,0.0979
2024-10-17,S021,fresh,24,532.69,42.18,36.27,0.0746
2024-10-18,S021,fresh,32,721.78,37.87,34.45,0.0694
2024-10-19,S021,fresh,29,725.23,40.0,38.04,0.0868
2024-10-20,S021,fresh,31,817.05,36.28,34.64,0.0887
2024-10-21,S021,fresh,33,823.17,51.42,39.62,0.0863
2024-10-22,S021,fresh,20,527.0,36.09,38.37,0.1036
2024-10-23,S021,fresh,31,749.33,53.66,38.48,0.0805
2024-10-24,S021,fresh,30,718.54,29.17,38.5,0.0797
2024-10-25,S021,fresh,26,700.58,38.99,40.04,0.0945
2024-10-26,S021,fresh,30,802.63,35.12,41.21,0.0851
2024-10-27,S021,fresh,35,772.08,47.3,41.2,0.1006
2024-10-28,S021,fresh,31,846.36,27.79,41.64,0.0821
2024-10-29,S021,fresh,34,861.24,27.52,34.09,0.0833
2024-10-30,S021,fresh,32,825.02,46.14,33.17,0.071
2024-10-31,S021,fresh,30,820.22,39.42,39.43,0.0609
2024-11-01,S021,fresh,35,910.31,41.91,34.59,0.0823
2024-11-02,S021,fresh,29,821.4,31.37,36.96,0.0687
2024-11-03,S021,fresh,36,980.81,44.41,37.84,0.0876
2024-11-04,S021,fresh,31,783.05,46.44,37.69,0.0889
2024-11-05,S021,fresh,32,816.54,50.29,40.56,0.0804
2024-11-06,S021,fresh,28,748.02,50.42,38.49,0.101
2024-11-07,S021,fresh,27,702.18,32.74,41.62,0.0642
2024-11-08,S021,fresh,26,646.2,35.46,43.47,0.087
2024-11-09,S021,fresh,26,701.26,33.6,41.34,0.0813
2024-11-10,S021,fresh,37,898.56,34.32,33.67,0.0657
2024-11-11,S021,fresh,31,741.51,49.78,44.51,0.1044
2024-11-12,S021,fresh,22,548.31,35.77,41.41,0.0872
2024-11-13,S021,fresh,36,945.87,45.82,34.36,0.0864
2024-11-14,S021,fresh,35,911.46,50.35,43.74,0.1017
2024-11-15,S021,fresh,28,738.76,38.62,40.21,0.0889
2024-11-16,S021,fresh,33,797.62,31.84,38.94,0.0876
2024-11-17,S021,fresh,37,886.04,31.91,31.26,0.0622
2024-11-18,S021,fresh,41,1019.58,26.15,31.66,0.0663
2024-11-19,S021,fresh,25,672.68,27.12,41.1,0.0645
2024-11-20,S021,fresh,32,871.67,36.77,33.92,0.0781
2024-11-21,S021,fresh,30,776.56,32.78,45.57,0.0701
2024-11-22,S021,fresh,32,832.82,37.43,25.67,0.084
2024-11-23,S021,fresh,38,1023.16,52.07,37.67,0.0742
2024-11-24,S021,fresh,34,860.19,24.13,31.61,0.0788
2024-11-25,S021,fresh,26,736.9,56.06,39.42,0.0955
2024-11-26,S021,fresh,38,1017.93,22.63,35.53,0.0644
2024-11-27,S021,fresh,25,579.35,36.87,42.75,0.0816
2024-11-28,S021,fresh,28,667.33,50.48,44.59,0.107
2024-11-29,S021,fresh,32,859.82,30.04,43.29,0.0859
2024-11-30,S021,fresh,40,1006.64,42.73,43.26,0.0957
2024-12-01,S021,fresh,34,908.13,46.23,44.62,0.0918
2024-12-02,S021,fresh,31,835.61,50.07,42.7,0.0968
2024-12-03,S021,fresh,25,688.95,59.12,36.36,0.0941
2024-12-04,S021,fresh,34,914.06,37.57,37.04,0.0689
2024-12-05,S021,fresh,27,699.82,46.03,41.46,0.1052
2024-12-06,S021,fresh,26,713.01,50.83,42.52,0.0898
2024-12-07,S021,fresh,33,823.59,50.63,35.29,0.0847
2024-12-08,S021,fresh,31,800.74,37.09,42.03,0.0872
2024-12-09,S021,fresh,24,654.8,40.71,39.07,0.0717
2024-12-10,S021,fresh,34,960.03,42.81,42.75,0.0797
2024-12-11,S021,fresh,26,641.2,30.35,41.86,0.0806
2024-12-12,S021,fresh,30,708.19,46.63,48.89,0.0711
2024-12-13,S021,fresh,31,779.09,41.71,48.62,0.1092
2024-12-14,S021,fresh,32,765.82,39.11,38.5,0.0663
2024-12-15,S021,fresh,33,716.41,42.62,43.05,0.1068
2024-12-16,S021,fresh,40,953.09,45.72,34.2,0.0781
2024-12-17,S021,fresh,30,850.73,33.24,42.02,0.079
2024-12-18,S021,fresh,28,781.72,34.56,37.73,0.0735
2024-12-19,S021,fresh,36,1015.86,47.37,39.53,0.0945
2024-12-20,S021,fresh,34,1038.97,21.09,35.97,0.0753
2024-12-21,S021,fresh,36,943.92,34.82,34.83,0.0949
2024-12-22,S021,fresh,35,963.14,29.47,37.21,0.0677
2024-12-23,S021,fresh,29,718.02,57.32,39.03,0.1052
2024-12-24,S021,fresh,31,869.3,28.84,40.12,0.0802
2024-12-25,S021,fresh,31,800.61,49.66,36.52,0.0888
2024-12-26,S021,fresh,35,844.62,39.84,32.42,0.0822
2024-12-27,S021,fresh,38,954.98,46.45,34.6,0.0691
2024-12-28,S021,fresh,46,1186.08,39.74,36.25,0.0801
2024-12-29,S021,fresh,53,1333.7,37.86,40.2,0.0682
2024-12-30,S021,fresh,38,990.49,35.39,38.94,0.1073
2024-01-01,S021,household,28,908.38,35.65,43.76,0.0699
2024-01-02,S021,household,32,1150.41,46.17,36.34,0.0813
2024-01-03,S021,household,23,706.51,35.67,39.65,0.1017
2024-01-04,S021,household,22,831.99,46.83,38.64,0.1074
2024-01-05,S021,household,26,842.08,25.97,35.85,0.0873
2024-01-06,S021,household,28,989.99,31.96,32.08,0.0879
2024-01-07,S021,household,18,622.27,35.69,40.51,0.0942
2024-01-08,S021,household,30,1000.78,35.33,36.84,0.0622
2024-01-09,S021,household,26,858.79,59.26,40.54,0.0798
2024-01-10,S021,household,15,409.63,40.11,39.88,0.1078
2024-01-11,S021,household,25,822.21,37.26,40.08,0.0844
2024-01-12,S021,household,18,552.95,29.37,41.28,0.1063
2024-01-13,S021,household,29,983.02,40.58,41.65,0.0895
2024-01-14,S021,household,23,828.28,35.37,41.33,0.0817
2024-01-15,S021,household,25,847.75,33.17,42.62,0.0737
2024-01-16,S021,household,26,843.3,36.11,37.94,0.0866
2024-01-17,S021,household,25,836.11,46.81,42.44,0.0905
2024-01-18,S021,household,22,727.12,44.33,39.45,0.0819
2024-01-19,S021,household,23,742.15,35.33,45.33,0.0862
2024-01-20,S021,household,34,1096.75,41.77,38.64,0.0697
2024-01-21,S021,household,26,847.93,30.82,36.45,0.0619
2024-01-22,S021,household,22,688.77,63.7,37.53,0.1096
2024-01-23,S021,household,25,832.94,35.36,44.93,0.0807
2024-01-24,S021,household,21,650.65,51.45,41.72,0.101
2024-01-25,S021,household,20,596.62,38.66,42.1,0.0838
2024-01-26,S021,household,28,930.5,45.9,37.3,0.0925
2024-01-27,S021,household,28,897.37,45.73,37.64,0.0757
2024-01-28,S021,household,41,1255.9,25.28,40.06,0.0646
2024-01-29,S021,household,28,814.57,24.6,37.44,0.068
2024-01-30,S021,household,28,938.63,41.32,43.45,0.1042
2024-01-31,S021,household,21,694.5,31.79,41.49,0.085
2024-02-01,S021,household,39,1128.75,38.56,39.14,0.0891
2024-02-02,S021,household,23,702.09,43.27,39.38,0.0836
2024-02-03,S021,household,31,1062.66,18.95,37.33,0.0687
2024-02-04,S021,household,30,1019.46,52.91,38.33,0.0865
2024-02-05,S021,household,21,681.59,33.99,38.13,0.0734
2024-02-06,S021,household,18,572.48,29.56,42.14,0.0799
2024-02-07,S021,household,27,882.47,53.21,34.76,0.0761
2024-02-08,S021,household,32,1030.16,40.0,34.95,0.071
2024-02-09,S021,household,23,841.28,31.56,42.24,0.0791
2024-02-10,S021,household,36,1308.62,34.32,45.39,0.1049
2024-02-11,S021,household,47,1524.03,36.89,44.3,0.0778
2024-02-12,S021,household,40,1396.24,16.72,34.34,0.0685
2024-02-13,S021,household,46,1296.27,38.12,45.91,0.0942
2024-02-14,S021,household,44,1317.78,41.57,38.75,0.0878
2024-02-15,S021,household,28,950.55,42.66,40.12,0.1027
2024-02-16,S021,household,27,939.96,34.63,34.83,0.0755
2024-02-17,S021,household,27,903.63,33.26,29.88,0.0847
2024-02-18,S021,household,29,965.33,35.6,32.96,0.0788
2024-02-19,S021,household,21,763.7,43.32,37.9,0.0808
2024-02-20,S021,household,25,898.43,41.32,38.66,0.0888
2024-02-21,S021,household,26,774.31,30.79,34.49,0.0955
2024-02-22,S021,household,23,808.64,38.6,45.24,0.1098
2024-02-23,S021,household,30,876.1,37.12,40.2,0.0915
2024-02-24,S021,household,25,911.48,36.82,37.09,0.0758
2024-02-25,S021,household,33,1078.86,40.2,28.72,0.0692
2024-02-26,S021,household,25,823.9,24.84,33.68,0.0752
2024-02-27,S021,household,24,810.05,32.03,39.59,0.0832
2024-02-28,S021,household,23,812.46,42.29,44.8,0.0823
2024-02-29,S021,household,26,818.81,50.14,38.04,0.0987
2024-03-01,S021,household,19,616.88,30.36,34.39,0.0944
2024-03-02,S021,household,33,1018.31,33.88,34.8,0.0805
2024-03-03,S021,household,36,1304.47,37.81,38.07,0.058
2024-03-04,S021,household,28,928.98,25.1,30.13,0.0683
2024-03-05,S021,household,24,782.16,30.84,42.69,0.0881
2024-03-06,S021,household,27,929.41,39.61,40.39,0.0829
2024-03-07,S021,household,32,1092.9,39.09,41.34,0.0893
2024-03-08,S021,household,24,827.37,25.05,42.14,0.0781
2024-03-09,S021,household,39,1340.03,27.22,29.61,0.0686
2024-03-10,S021,household,32,1063.34,11.91,30.4,0.0661
2024-03-11,S021,household,26,824.51,29.27,29.95,0.088
2024-03-12,S021,household,25,791.83,23.91,37.0,0.083
2024-03-13,S021,household,26,863.58,24.54,28.49,0.0712
2024-03-14,S021,household,31,1043.05,25.19,34.95,0.0569
2024-03-15,S021,household,22,685.75,41.48,43.34,0.1016
2024-03-16,S021,household,38,1166.97,30.12,39.45,0.0707
2024-03-17,S021,household,38,1221.1,23.15,32.83,
2024-03-18,S021,household,26,831.47,18.69,38.15,0.0827
2024-03-19,S021,household,35,1145.12,18.42,32.8,0.0657
2024-03-20,S021,household,35,1303.81,11.63,33.33,0.0575
2024-03-21,S021,household,31,1026.65,21.6,31.96,0.0548
2024-03-22,S021,household,22,720.05,49.77,39.46,
2024-03-23,S021,household,35,1121.57,12.93,25.2,0.0595
2024-03-24,S021,household,40,1245.22,21.4,35.08,0.0757
2024-03-25,S021,household,30,974.04,15.55,37.26,0.0711
2024-03-26,S021,household,25,826.92,18.21,33.9,0.0635
2024-03-27,S021,household,35,1107.01,24.19,28.86,0.0639
2024-03-28,S021,household,26,920.4,24.37,37.23,0.0796
2024-03-29,S021,household,43,1571.0,5.59,36.23,0.0685
2024-03-30,S021,household,32,1049.15,20.1,34.57,0.0839
2024-03-31,S021,household,32,860.15,6.86,32.73,0.0448
2024-04-01,S021,household,30,911.88,36.14,30.43,0.0801
2024-04-02,S021,household,45,1445.77,30.54,40.12,0.0825
2024-04-03,S021,household,30,1077.46,29.9,28.63,0.0802
2024-04-04,S021,household,38,1142.32,30.1,27.09,0.0841
2024-04-05,S021,household,38,1242.9,33.83,31.95,0.0793
2024-04-06,S021,household,25,846.04,27.01,32.31,0.0516
2024-04-07,S021,household,32,1122.64,0.0,35.45,0.0513
2024-04-08,S021,household,31,1049.69,18.86,35.4,0.068
2024-04-09,S021,household,27,906.92,0.0,32.06,0.0538
2024-04-10,S021,household,29,1001.99,12.82,30.2,0.0556
2024-04-11,S021,household,28,943.69,18.63,39.34,0.0681
2024-04-12,S021,household,29,946.91,37.54,35.22,0.0752
2024-04-13,S021,household,31,968.31,10.03,45.9,0.0845
2024-04-14,S021,household,54,1865.66,23.8,32.67,0.0573
2024-04-15,S021,household,38,1174.87,8.25,36.96,0.0721
2024-04-16,S021,household,34,1073.03,20.23,32.03,0.0525
2024-04-17,S021,household,28,899.32,1.12,34.24,0.0612
2024-04-18,S021,household,24,808.08,14.7,35.52,0.0591
2024-04-19,S021,household,39,1196.66,15.62,30.1,0.0718
2024-04-20,S021,household,33,1053.34,10.36,29.32,0.0431
2024-04-21,S021,household,33,1107.24,32.24,30.27,0.0897
2024-04-22,S021,household,21,663.0,36.18,42.12,0.0805
2024-04-23,S021,household,26,871.21,17.7,32.24,0.0908
2024-04-24,S021,household,27,848.41,41.79,29.86,0.0844
2024-04-25,S021,household,31,980.99,9.05,37.61,0.0633
2024-04-26,S021,household,21,720.32,34.32,40.16,0.0826
2024-04-27,S021,household,41,1503.38,1.76,28.39,0.0696
2024-04-28,S021,household,38,1281.07,3.51,27.57,0.0523
2024-04-29,S021,household,29,1016.93,24.31,39.35,0.0825
2024-04-30,S021,household,36,1208.04,22.94,32.21,0.0721
2024-05-01,S021,household,57,1885.17,10.43,38.49,0.0744
2024-05-02,S021,household,37,1321.61,4.39,39.0,0.0759
2024-05-03,S021,household,57,1756.78,10.8,30.78,0.0491
2024-05-04,S021,household,35,1182.6,7.24,32.21,0.0614
2024-05-05,S021,household,38,1232.61,23.61,30.89,0.077
2024-05-06,S021,household,41,1405.47,24.53,29.59,0.0539
2024-05-07,S021,household,31,950.83,15.56,36.89,0.0494
2024-05-08,S021,household,39,1337.61,21.22,30.47,0.0709
2024-05-09,S021,household,31,1028.42,21.26,34.03,0.0642
2024-05-10,S021,household,31,1025.78,31.84,32.51,0.0863
2024-05-11,S021,household,37,1167.74,35.98,28.79,0.0902
2024-05-12,S021,household,31,1009.43,14.94,38.18,0.0646
2024-05-13,S021,household,29,962.19,23.61,36.91,0.0666
2024-05-14,S021,household,33,1067.07,14.85,31.33,0.065
2024-05-15,S021,household,35,1223.44,18.17,25.24,0.0579
2024-05-16,S021,household,32,1016.58,22.85,29.35,0.0577
2024-05-17,S021,household,28,875.53,12.72,29.86,0.0628
2024-05-18,S021,household,44,1481.21,13.06,26.66,0.0694
2024-05-19,S021,household,32,1124.76,6.19,37.25,0.0647
2024-05-20,S021,household,30,1099.85,23.11,32.05,0.0616
2024-05-21,S021,household,30,961.74,7.59,35.74,0.0561
2024-05-22,S021,household,24,742.91,40.7,37.98,0.0779
2024-05-23,S021,household,37,1302.02,9.42,25.2,0.0452
2024-05-24,S021,household,35,1005.74,16.76,28.83,0.0641
2024-05-25,S021,household,58,1764.85,7.15,31.02,0.0494
2024-05-26,S021,household,32,1051.84,30.56,26.12,0.0738
2024-05-27,S021,household,33,1130.55,15.89,33.85,0.0574
2024-05-28,S021,household,34,1210.7,14.77,23.98,0.0329
2024-05-29,S021,household,35,1191.5,11.8,35.1,0.0706
2024-05-30,S021,household,50,1459.64,18.23,32.61,0.0747
2024-05-31,S021,household,31,961.99,27.61,27.17,0.0762
2024-06-01,S021,household,39,1299.72,24.6,34.46,0.0499
2024-06-02,S021,household,43,1354.52,4.36,32.16,0.0647
2024-06-03,S021,household,31,1066.21,3.74,31.54,0.0592
2024-06-04,S021,household,28,921.82,21.76,30.16,0.0817
2024-06-05,S021,household,34,1122.61,17.63,32.67,0.0624
2024-06-06,S021,household,28,928.69,22.74,34.25,0.0483
2024-06-07,S021,household,28,932.18,21.26,29.38,0.0732
2024-06-08,S021,household,34,1026.09,22.05,27.47,0.074
2024-06-09,S021,household,38,1286.15,8.08,28.4,0.0591
2024-06-10,S021,household,52,1302.34,40.79,34.46,0.0794
2024-06-11,S021,household,33,1004.31,0.66,25.08,0.0609
2024-06-12,S021,household,44,1497.59,5.64,34.79,0.0593
2024-06-13,S021,household,31,1037.95,5.77,29.49,0.061
2024-06-14,S021,household,29,903.46,13.97,35.26,0.0652
2024-06-15,S021,household,51,1673.57,7.59,30.9,0.0543
2024-06-16,S021,household,42,1383.06,12.1,26.27,0.0622
2024-06-17,S021,household,31,910.29,12.85,30.53,0.0576
2024-06-18,S021,household,27,926.22,32.16,30.29,0.0588
2024-06-19,S021,household,34,1120.26,29.64,21.48,0.0532
2024-06-20,S021,household,47,1500.31,9.72,23.91,0.037
2024-06-21,S021,household,27,932.25,34.76,28.91,0.0818
2024-06-22,S021,household,47,1335.52,9.82,35.64,0.0758
2024-06-23,S021,household,29,950.53,18.92,33.29,0.0635
2024-06-24,S021,household,41,1290.41,14.87,28.75,0.0673
2024-06-25,S021,household,26,866.82,17.56,29.87,0.0669
2024-06-26,S021,household,44,1339.23,0.0,29.81,0.0573
2024-06-27,S021,household,33,1138.88,21.81,26.74,0.0773
2024-06-28,S021,household,27,875.35,16.99,30.91,0.0558
2024-06-29,S021,household,37,1162.77,21.56,26.18,0.0731
2024-06-30,S021,household,55,1434.46,10.42,28.85,0.0616
2024-07-01,S021,household,28,966.19,20.63,25.07,0.0785
2024-07-02,S021,household,29,953.52,37.47,32.14,0.0638
2024-07-03,S021,household,26,905.2,8.79,28.26,0.0674
2024-07-04,S021,household,29,874.33,15.62,31.66,0.0601
2024-07-05,S021,household,26,831.55,11.6,37.33,0.0467
2024-07-06,S021,household,53,1739.19,25.55,29.03,0.0749
2024-07-07,S021,household,34,1145.75,10.98,30.97,0.0547
2024-07-08,S021,household,25,759.73,3.73,33.76,0.0711
2024-07-09,S021,household,28,1012.59,17.44,29.7,0.0661
2024-07-10,S021,household,24,742.56,14.88,36.54,0.0707
2024-07-11,S021,household,26,864.75,22.67,29.06,0.061
2024-07-12,S021,household,28,966.11,6.77,29.15,0.0449
2024-07-13,S021,household,32,965.0,16.18,38.29,0.062
2024-07-14,S021,household,28,930.72,2.36,33.6,0.062
2024-07-15,S021,household,30,1025.89,16.31,27.38,0.0713
2024-07-16,S021,household,27,955.26,16.42,37.13,0.0773
2024-07-17,S021,household,27,950.47,20.9,28.89,0.0467
2024-07-18,S021,household,25,794.56,23.57,27.6,0.071
2024-07-19,S021,household,43,1241.07,14.0,29.07,0.0584
2024-07-20,S021,household,31,1061.14,25.04,31.22,0.0587
2024-07-21,S021,household,33,1005.26,26.76,33.21,0.0658
2024-07-22,S021,household,26,903.23,23.88,35.76,0.0709
2024-07-23,S021,household,32,1144.15,26.29,33.29,0.0877
2024-07-24,S021,household,29,1002.24,10.18,30.44,0.0724
2024-07-25,S021,household,23,680.39,11.26,35.07,0.0645
2024-07-26,S021,household,27,920.52,25.35,20.76,0.0557
2024-07-27,S021,household,43,1266.88,22.75,29.5,0.0611
2024-07-28,S021,household,40,1205.12,12.47,29.09,0.0563
2024-07-29,S021,household,31,1078.48,11.08,31.37,0.0531
2024-07-30,S021,household,18,586.42,33.11,39.72,0.0848
2024-07-31,S021,household,31,1117.69,10.17,31.95,0.0623
2024-08-01,S021,household,18,572.45,21.76,36.38,0.0976
2024-08-02,S021,household,32,1097.7,16.42,28.77,0.0622
2024-08-03,S021,household,26,840.37,10.89,30.7,0.0548
2024-08-04,S021,household,30,909.14,17.51,34.34,0.0834
2024-08-05,S021,household,33,1065.51,10.96,25.63,0.0517
2024-08-06,S021,household,18,601.89,43.5,35.36,0.0904
