date,store_id,category,campaign_id,promo_type,promo_depth,coupon_flag
2024-11-27,S022,beverages,C4083,bundle,0.114,0
2024-12-11,S022,beverages,C6889,discount,0.22,1
2025-01-10,S022,beverages,C2706,coupon,0.135,0
2025-01-18,S022,beverages,C1467,bundle,0.162,1
2025-01-25,S022,beverages,C7960,discount,0.25,0
2024-01-18,S022,snacks,C2006,bundle,0.18,0
2024-01-24,S022,snacks,C9049,discount,0.088,0
2024-02-05,S022,snacks,C5558,free_delivery,0.06,0
2024-02-10,S022,snacks,C8514,coupon,0.162,0
2024-02-24,S022,snacks,C7455,discount,0.3,0
2024-03-06,S022,snacks,C1788,coupon,0.13,1
2024-03-28,S022,snacks,C5528,bundle,0.124,1
2024-03-29,S022,snacks,C2725,coupon,0.16,1
2024-03-31,S022,snacks,C5584,free_delivery,0.315,0
2024-04-06,S022,snacks,C7339,bundle,0.232,0
2024-04-23,S022,snacks,C6749,discount,0.196,1
2024-05-06,S022,snacks,C8759,coupon,0.066,0
2024-05-12,S022,snacks,C4345,free_delivery,0.215,1
2024-05-21,S022,snacks,C2166,coupon,0.179,1
2024-05-26,S022,snacks,C5344,discount,0.15,0
2024-05-31,S022,snacks,C9644,discount,0.161,0
2024-06-02,S022,snacks,C6348,discount,0.062,1
2024-06-12,S022,snacks,C6301,free_delivery,0.05,1
2024-06-30,S022,snacks,C5348,discount,0.248,0
2024-07-07,S022,snacks,C8367,free_delivery,0.18,0
2024-07-18,S022,snacks,C4380,free_delivery,0.15,0
2024-08-03,S022,snacks,C9576,discount,0.215,0
2024-08-11,S022,snacks,C8794,discount,0.16,1
2024-08-21,S022,snacks,C7209,discount,0.199,0
2024-08-22,S022,snacks,C3357,coupon,0.05,1
2024-08-24,S022,snacks,C7647,discount,0.103,1
2024-09-07,S022,snacks,C9689,free_delivery,0.244,0
2024-09-15,S022,snacks,C7051,coupon,0.194,0
2024-09-20,S022,snacks,C4493,discount,0.27,0
2024-09-23,S022,snacks,C9742,discount,0.097,0
2024-09-28,S022,snacks,C3080,discount,0.143,1
2024-09-29,S022,snacks,C2419,coupon,0.05,0
2024-10-01,S022,snacks,C4057,free_delivery,0.236,0
2024-12-01,S022,snacks,C4486,discount,0.133,1
2025-01-05,S022,snacks,C9008,discount,0.264,0
2025-01-25,S022,snacks,C9038,bundle,0.071,1
2024-01-03,S022,fresh,C9686,free_delivery,0.076,0
2024-02-09,S022,fresh,C7723,bundle,0.197,1
2024-02-29,S022,fresh,C1888,coupon,0.32,0
2024-03-23,S022,fresh,C4294,coupon,0.107,1
2024-03-25,S022,fresh,C7161,discount,0.192,0
2024-03-29,S022,fresh,C8799,discount,0.05,0
2024-04-02,S022,fresh,C3634,free_delivery,0.228,1
2024-04-04,S022,fresh,C1321,coupon,0.15,1
2024-04-05,S022,fresh,C4090,coupon,0.129,0
2024-04-12,S022,fresh,C9382,coupon,0.132,1
2024-04-14,S022,fresh,C7865,discount,0.159,0
2024-06-07,S022,fresh,C8912,free_delivery,0.318,1
2024-07-06,S022,fresh,C1071,discount,0.206,1
2024-07-20,S022,fresh,C1304,discount,0.224,0
2024-08-04,S022,fresh,C8105,discount,0.05,1
2024-08-11,S022,fresh,C8315,discount,0.123,0
2024-09-03,S022,fresh,C5940,discount,0.187,1
2024-09-17,S022,fresh,C9946,discount,0.335,1
2024-09-18,S022,fresh,C2197,free_delivery,0.253,1
2024-10-09,S022,fresh,C1799,bundle,0.088,0
2024-10-20,S022,fresh,C6236,coupon,0.163,0
2024-10-29,S022,fresh,C4929,discount,0.214,1
2024-11-15,S022,fresh,C4225,discount,0.114,0
2024-11-23,S022,fresh,C1031,discount,0.05,0
2024-11-24,S022,fresh,C2732,discount,0.264,0
2024-11-29,S022,fresh,C4124,free_delivery,0.181,0
2025-01-09,S022,fresh,C9916,discount,0.204,1
2025-01-26,S022,fresh,C6265,discount,0.109,0
2024-01-19,S022,household,C1451,coupon,0.153,0
2024-02-06,S022,household,C8260,discount,0.15,0
2024-02-20,S022,household,C4476,coupon,0.137,0
2024-04-04,S022,household,C6421,free_delivery,0.26,0
2024-04-08,S022,household,C3025,discount,0.17,0
2024-04-17,S022,household,C9972,coupon,0.347,1
2024-04-22,S022,household,C5536,discount,0.085,1
2024-05-02,S022,household,C4719,discount,0.05,1
2024-06-16,S022,household,C5703,discount,0.199,1
2024-06-20,S022,household,C9069,discount,0.212,1
2024-06-23,S022,household,C1049,coupon,0.065,0
2024-07-05,S022,household,C8131,free_delivery,0.067,1
2024-07-06,S022,household,C9220,discount,0.151,1
2024-09-03,S022,household,C7453,coupon,0.346,1
2024-09-22,S022,household,C8029,coupon,0.05,0
2024-10-05,S022,household,C9735,coupon,0.242,1
2024-10-12,S022,household,C5781,bundle,0.05,0
2024-10-18,S022,household,C3763,discount,0.268,1
2024-11-02,S022,household,C2810,coupon,0.188,0
2024-11-19,S022,household,C7855,discount,0.05,1
2024-12-07,S022,household,C2132,discount,0.143,0
2024-12-14,S022,household,C8089,coupon,0.152,0
2024-12-18,S022,household,C3249,discount,0.148,1
2024-12-22,S022,household,C2718,coupon,0.194,0
2024-12-24,S022,household,C7104,coupon,0.203,0
2024-12-31,S022,household,C1976,bundle,0.127,0
2025-01-25,S022,household,C7929,bundle,0.19,1
2024-01-25,S022,ready_to_eat,C5660,bundle,0.119,1
2024-02-26,S022,ready_to_eat,C1451,coupon,0.234,1
2024-02-29,S022,ready_to_eat,C1499,free_delivery,0.193,0
2024-03-06,S022,ready_to_eat,C3390,coupon,0.175,1
2024-03-17,S022,ready_to_eat,C6269,coupon,0.091,1
2024-03-21,S022,ready_to_eat,C3738,discount,0.151,1
2024-03-28,S022,ready_to_eat,C5981,coupon,0.381,1
2024-04-06,S022,ready_to_eat,C3960,coupon,0.056,1
2024-04-13,S022,ready_to_eat,C5585,free_delivery,0.202,1
2024-04-21,S022,ready_to_eat,C7225,coupon,0.23,0
2024-05-01,S022,ready_to_eat,C8479,coupon,0.107,1
2024-05-08,S022,ready_to_eat,C4584,coupon,0.165,1
2024-05-14,S022,ready_to_eat,C2361,discount,0.05,0
2024-05-21,S022,ready_to_eat,C9296,coupon,0.06,0
2024-06-04,S022,ready_to_eat,C4841,free_delivery,0.101,1
2024-06-11,S022,ready_to_eat,C1275,coupon,0.172,0
2024-07-02,S022,ready_to_eat,C2462,discount,0.05,0
2024-07-06,S022,ready_to_eat,C3622,bundle,0.161,0
2024-07-12,S022,ready_to_eat,C2156,free_delivery,0.164,1
2024-07-13,S022,ready_to_eat,C6345,coupon,0.165,0
2024-07-28,S022,ready_to_eat,C8850,bundle,0.147,0
2024-08-03,S022,ready_to_eat,C8490,discount,0.152,0
2024-08-07,S022,ready_to_eat,C7211,coupon,0.227,1
2024-08-11,S022,ready_to_eat,C9493,coupon,0.17,1
2024-08-17,S022,ready_to_eat,C8837,coupon,0.162,1
2024-08-19,S022,ready_to_eat,C3020,discount,0.349,1
2024-09-11,S022,ready_to_eat,C9282,discount,0.178,1
2024-09-19,S022,ready_to_eat,C3296,discount,0.147,0
2024-09-29,S022,ready_to_eat,C3238,coupon,0.118,1
2024-09-30,S022,ready_to_eat,C2439,coupon,0.144,1
2024-10-14,S022,ready_to_eat,C5639,discount,0.213,0
2024-10-21,S022,ready_to_eat,C5913,discount,0.145,0
2024-10-24,S022,ready_to_eat,C5151,discount,0.188,0
2024-11-22,S022,ready_to_eat,C6608,discount,0.243,0
2024-11-23,S022,ready_to_eat,C5780,coupon,0.082,0
2024-11-29,S022,ready_to_eat,C4244,bundle,0.201,0
2024-12-04,S022,ready_to_eat,C6235,discount,0.175,0
2024-12-05,S022,ready_to_eat,C2634,free_delivery,0.149,1
2024-12-12,S022,ready_to_eat,C8344,coupon,0.173,0
2024-12-21,S022,ready_to_eat,C9197,free_delivery,0.276,0
2024-12-22,S022,ready_to_eat,C6995,bundle,0.167,1
2025-01-19,S022,ready_to_eat,C2234,discount,0.05,1
2025-01-25,S022,ready_to_eat,C5451,discount,0.233,1
2024-01-03,S022,personal_care,C1601,free_delivery,0.236,0
2024-01-18,S022,personal_care,C2609,discount,0.173,0
2024-01-20,S022,personal_care,C1885,bundle,0.309,1
2024-01-21,S022,personal_care,C9286,discount,0.081,0
2024-02-11,S022,personal_care,C9737,bundle,0.159,0
2024-02-14,S022,personal_care,C3022,discount,0.139,0
2024-02-22,S022,personal_care,C9890,coupon,0.168,0
2024-02-26,S022,personal_care,C6928,bundle,0.249,1
2024-03-09,S022,personal_care,C2779,coupon,0.187,0
2024-03-11,S022,personal_care,C8931,coupon,0.221,0
2024-03-28,S022,personal_care,C5252,discount,0.083,1
2024-04-05,S022,personal_care,C4904,discount,0.131,1
2024-04-27,S022,personal_care,C1658,coupon,0.239,0
2024-05-06,S022,personal_care,C9692,coupon,0.187,0
2024-06-17,S022,personal_care,C5522,coupon,0.261,0
2024-06-19,S022,personal_care,C7949,coupon,0.179,1
2024-06-24,S022,personal_care,C3011,free_delivery,0.321,0
2024-07-09,S022,personal_care,C9394,discount,0.207,0
2024-07-13,S022,personal_care,C3387,bundle,0.15,0
2024-07-16,S022,personal_care,C8263,discount,0.325,1
2024-07-19,S022,personal_care,C9945,coupon,0.161,0
2024-08-02,S022,personal_care,C9362,free_delivery,0.089,0
2024-08-17,S022,personal_care,C1562,discount,0.175,0
2024-08-27,S022,personal_care,C3895,coupon,0.261,0
2024-09-01,S022,personal_care,C1194,bundle,0.197,0
2024-09-16,S022,personal_care,C3810,discount,0.136,0
2024-09-22,S022,personal_care,C8740,discount,0.202,0
2024-09-27,S022,personal_care,C4629,coupon,0.151,1
2024-10-14,S022,personal_care,C4003,discount,0.19,1
2024-10-19,S022,personal_care,C1713,discount,0.287,0
2024-10-23,S022,personal_care,C9364,discount,0.134,1
2024-10-25,S022,personal_care,C7096,discount,0.185,0
2024-11-03,S022,personal_care,C8813,coupon,0.133,0
2024-11-04,S022,personal_care,C7971,discount,0.183,0
2024-11-06,S022,personal_care,C8553,free_delivery,0.137,1
2024-11-10,S022,personal_care,C5789,coupon,0.14,0
2024-12-14,S022,personal_care,C5655,discount,0.271,0
2024-12-19,S022,personal_care,C1809,free_delivery,0.371,1
2025-01-04,S022,personal_care,C5961,discount,0.195,1
2025-01-18,S022,personal_care,C6592,free_delivery,0.257,0
2025-01-23,S022,personal_care,C3230,discount,0.129,0
2024-01-07,S023,beverages,C4165,discount,0.368,0
2024-01-10,S023,beverages,C3863,discount,0.198,0
2024-01-22,S023,beverages,C1438,discount,0.122,1
2024-01-26,S023,beverages,C8106,coupon,0.3,0
2024-02-02,S023,beverages,C5062,bundle,0.216,1
2024-02-06,S023,beverages,C2656,coupon,0.296,0
2024-02-07,S023,beverages,C3527,coupon,0.29,0
2024-02-10,S023,beverages,C1808,coupon,0.136,1
2024-02-24,S023,beverages,C8637,free_delivery,0.054,1
2024-03-05,S023,beverages,C4833,coupon,0.129,0
2024-03-10,S023,beverages,C5080,coupon,0.295,1
2024-03-12,S023,beverages,C5038,discount,0.204,1
2024-03-19,S023,beverages,C9675,free_delivery,0.315,0
2024-03-26,S023,beverages,C7561,bundle,0.258,0
2024-03-29,S023,beverages,C1483,coupon,0.27,1
2024-04-03,S023,beverages,C5878,coupon,-0.1,0
2024-04-07,S023,beverages,C7927,bundle,0.246,1
2024-04-10,S023,beverages,C2426,discount,0.05,0
2024-04-12,S023,beverages,C2700,bundle,0.152,0
2024-04-29,S023,beverages,C6003,coupon,0.196,0
2024-05-06,S023,beverages,C6253,free_delivery,0.05,1
2024-05-08,S023,beverages,C8572,discount,0.051,1
2024-05-12,S023,beverages,C3744,discount,0.25,0
2024-05-18,S023,beverages,C4837,discount,0.264,1
2024-05-20,S023,beverages,C5383,coupon,0.07,1
2024-05-25,S023,beverages,C7039,discount,0.148,1
2024-05-26,S023,beverages,C5340,discount,0.328,0
2024-06-02,S023,beverages,C9279,coupon,0.192,0
2024-06-06,S023,beverages,C7011,coupon,0.202,0
2024-06-16,S023,beverages,C2886,discount,0.176,0
2024-06-18,S023,beverages,C1767,coupon,0.232,0
2024-07-11,S023,beverages,C3438,discount,0.165,1
2024-07-23,S023,beverages,C8580,coupon,0.162,0
2024-07-24,S023,beverages,C4778,discount,0.209,1
2024-07-31,S023,beverages,C6101,discount,0.238,1
2024-08-02,S023,beverages,C2336,bundle,0.171,0
2024-08-03,S023,beverages,C4502,discount,0.097,0
2024-08-14,S023,beverages,C1065,coupon,0.228,0
2024-08-18,S023,beverages,C4565,bundle,0.188,0
2024-09-06,S023,beverages,C9038,discount,0.228,0
2024-09-15,S023,beverages,C9060,coupon,0.191,0
2024-09-16,S023,beverages,C4175,coupon,0.092,0
2024-09-26,S023,beverages,C7536,bundle,0.223,0
2024-10-04,S023,beverages,C1166,discount,0.113,0
2024-10-06,S023,beverages,C2686,discount,0.234,0
2024-10-07,S023,beverages,C6844,free_delivery,0.12,0
2024-10-13,S023,beverages,C1775,discount,0.192,1
2024-10-16,S023,beverages,C5406,coupon,0.142,1
2024-10-20,S023,beverages,C6672,discount,0.165,0
2024-10-22,S023,beverages,C4536,free_delivery,0.254,0
2024-10-29,S023,beverages,C5768,discount,0.157,1
2024-11-09,S023,beverages,C5947,coupon,0.176,0
2024-12-13,S023,beverages,C8310,discount,0.146,1
2024-12-21,S023,beverages,C6797,discount,0.243,0
2025-01-09,S023,beverages,C9904,bundle,0.15,0
2025-01-13,S023,beverages,C1919,discount,0.166,0
2025-01-17,S023,beverages,C3089,coupon,0.276,1
2024-01-01,S023,snacks,C4096,discount,0.121,1
2024-01-14,S023,snacks,C3739,bundle,0.137,0
2024-01-20,S023,snacks,C9752,bundle,0.159,0
2024-01-21,S023,snacks,C5025,bundle,0.138,0
2024-02-04,S023,snacks,C1383,discount,0.172,1
2024-02-16,S023,snacks,C2626,discount,0.255,0
2024-02-18,S023,snacks,C9289,bundle,0.244,1
2024-03-02,S023,snacks,C8575,free_delivery,0.237,0
2024-03-18,S023,snacks,C2041,coupon,0.222,0
2024-04-06,S023,snacks,C9303,discount,0.115,1
2024-04-09,S023,snacks,C7673,coupon,0.113,1
2024-04-17,S023,snacks,C6901,coupon,0.095,0
2024-04-20,S023,snacks,C6457,bundle,0.12,1
2024-04-22,S023,snacks,C9390,discount,0.198,0
2024-04-24,S023,snacks,C2773,discount,0.309,0
2024-04-30,S023,snacks,C6606,bundle,0.09,0
2024-05-05,S023,snacks,C9725,bundle,0.089,0
2024-05-08,S023,snacks,C1625,bundle,0.257,1
2024-05-10,S023,snacks,C9357,discount,0.154,0
2024-05-19,S023,snacks,C3498,discount,0.165,1
2024-05-26,S023,snacks,C8746,coupon,0.117,0
2024-06-05,S023,snacks,C4135,free_delivery,0.065,1
2024-06-08,S023,snacks,C1339,free_delivery,0.132,0
2024-06-20,S023,snacks,C9655,coupon,0.234,0
2024-07-02,S023,snacks,C3267,discount,0.246,0
2024-07-22,S023,snacks,C7943,discount,0.078,0
2024-07-24,S023,snacks,C6665,coupon,0.267,0
2024-07-28,S023,snacks,C1291,coupon,0.213,0
2024-07-30,S023,snacks,C3072,discount,0.342,1
2024-08-04,S023,snacks,C6366,discount,0.235,0
2024-08-22,S023,snacks,C6251,discount,0.198,0
2024-09-07,S023,snacks,C1677,discount,0.193,1
2024-09-11,S023,snacks,C3520,coupon,0.226,0
2024-09-18,S023,snacks,C2636,coupon,0.165,0
2024-09-24,S023,snacks,C4547,free_delivery,0.05,1
2024-09-27,S023,snacks,C5885,discount,0.084,1
2024-09-28,S023,snacks,C4515,discount,0.125,1
2024-10-02,S023,snacks,C3380,coupon,0.268,0
2024-10-05,S023,snacks,C5908,discount,0.175,0
2024-10-14,S023,snacks,C6210,discount,0.194,0
2024-10-18,S023,snacks,C3554,discount,0.219,0
2024-10-19,S023,snacks,C9944,coupon,0.194,0
2024-11-16,S023,snacks,C3990,discount,0.244,1
2024-11-21,S023,snacks,C2714,free_delivery,0.05,0
2024-12-07,S023,snacks,C7068,free_delivery,0.082,1
2024-12-15,S023,snacks,C9730,discount,0.233,1
2024-12-23,S023,snacks,C1490,discount,0.282,0
2024-12-28,S023,snacks,C1078,free_delivery,0.182,1
2025-01-01,S023,snacks,C2146,coupon,0.163,0
2025-01-12,S023,snacks,C3921,discount,0.17,1
2025-01-14,S023,snacks,C6931,discount,0.122,0
2025-01-16,S023,snacks,C4813,bundle,0.209,0
2025-01-25,S023,snacks,C2062,discount,0.071,0
2024-01-02,S023,fresh,C5915,discount,0.141,0
2024-01-14,S023,fresh,C6991,discount,0.118,0
2024-01-26,S023,fresh,C7980,coupon,0.268,1
2024-02-20,S023,fresh,C2687,coupon,0.199,0
2024-02-24,S023,fresh,C1092,coupon,0.189,0
2024-03-06,S023,fresh,C7365,discount,0.22,1
2024-03-12,S023,fresh,C4334,free_delivery,0.101,1
2024-03-31,S023,fresh,C1150,free_delivery,0.288,1
2024-04-09,S023,fresh,C1192,coupon,0.05,0
2024-04-19,S023,fresh,C8502,free_delivery,0.132,0
2024-04-26,S023,fresh,C9304,discount,0.108,1
2024-05-18,S023,fresh,C4356,bundle,0.211,0
2024-06-12,S023,fresh,C4383,discount,0.145,1
2024-06-18,S023,fresh,C2909,coupon,0.143,0
2024-06-29,S023,fresh,C2003,discount,0.182,0
2024-07-02,S023,fresh,C5548,discount,0.246,0
2024-07-03,S023,fresh,C8395,coupon,0.15,0
2024-07-07,S023,fresh,C3264,coupon,0.175,1
2024-07-21,S023,fresh,C4161,bundle,0.267,0
2024-07-22,S023,fresh,C9095,coupon,0.18,0
2024-07-25,S023,fresh,C5973,coupon,0.236,0
2024-07-27,S023,fresh,C4884,discount,0.161,0
2024-07-28,S023,fresh,C9975,discount,0.233,1
2024-08-26,S023,fresh,C4074,discount,0.176,1
2024-09-17,S023,fresh,C5761,discount,0.236,0
2024-09-18,S023,fresh,C3569,free_delivery,0.213,0
2024-09-22,S023,fresh,C8943,coupon,0.19,0
2024-10-01,S023,fresh,C5521,discount,0.204,0
2024-10-10,S023,fresh,C8392,bundle,0.153,0
2024-10-26,S023,fresh,C7496,discount,0.105,0
2024-10-27,S023,fresh,C3954,discount,0.252,1
2024-11-06,S023,fresh,C8716,coupon,0.117,0
2024-12-29,S023,fresh,C5214,discount,0.05,0
2025-01-09,S023,fresh,C3702,free_delivery,0.178,1
2024-01-01,S023,household,C2045,discount,0.232,1
2024-01-10,S023,household,C5812,free_delivery,0.237,0
2024-02-08,S023,household,C3734,discount,0.094,0
2024-02-11,S023,household,C8545,discount,0.13,0
2024-02-17,S023,household,C3152,free_delivery,0.167,0
2024-03-22,S023,household,C5385,free_delivery,0.186,1
2024-03-31,S023,household,C5511,discount,0.214,1
2024-04-06,S023,household,C4909,discount,0.195,0
2024-05-04,S023,household,C1929,free_delivery,0.249,1
2024-05-12,S023,household,C3201,free_delivery,0.172,1
2024-06-18,S023,household,C4560,discount,0.205,0
2024-07-04,S023,household,C2394,free_delivery,0.299,1
2024-07-11,S023,household,C6727,discount,0.155,0
2024-07-22,S023,household,C3486,discount,0.118,1
2024-08-08,S023,household,C6986,coupon,1.2,0
2024-09-03,S023,household,C3543,bundle,0.198,0
2024-09-11,S023,household,C2655,discount,0.22,1
2024-09-21,S023,household,C7330,discount,0.109,0
2024-10-13,S023,household,C7162,discount,0.123,0
2024-10-20,S023,household,C4848,discount,0.151,1
2024-11-07,S023,household,C1791,discount,0.112,0
2024-11-12,S023,household,C5180,bundle,0.096,1
2024-12-10,S023,household,C7209,discount,0.064,0
2024-12-23,S023,household,C6803,coupon,0.17,0
2025-01-19,S023,household,C6886,discount,0.179,1
2025-01-26,S023,household,C4657,coupon,0.22,0
2024-01-20,S023,ready_to_eat,C3621,coupon,0.188,0
2024-01-23,S023,ready_to_eat,C3663,discount,0.131,0
2024-01-24,S023,ready_to_eat,C2544,discount,0.268,0
2024-02-04,S023,ready_to_eat,C9547,discount,0.071,0
2024-02-12,S023,ready_to_eat,C3160,free_delivery,0.113,1
2024-02-15,S023,ready_to_eat,C5462,bundle,0.206,1
2024-02-19,S023,ready_to_eat,C5802,free_delivery,0.171,0
2024-02-25,S023,ready_to_eat,C8164,coupon,0.279,0
2024-02-26,S023,ready_to_eat,C8714,coupon,0.237,1
2024-03-05,S023,ready_to_eat,C2709,discount,0.119,0
2024-03-10,S023,ready_to_eat,C3783,coupon,0.209,0
2024-03-17,S023,ready_to_eat,C1051,discount,0.129,0
2024-03-19,S023,ready_to_eat,C8138,coupon,0.154,1
2024-03-21,S023,ready_to_eat,C9741,discount,0.222,0
2024-03-23,S023,ready_to_eat,C2385,discount,0.216,0
2024-03-25,S023,ready_to_eat,C7203,free_delivery,0.237,1
2024-04-03,S023,ready_to_eat,C9987,discount,0.2,0
2024-04-07,S023,ready_to_eat,C7876,discount,0.26,0
2024-04-13,S023,ready_to_eat,C7850,discount,0.304,0
2024-04-21,S023,ready_to_eat,C7027,free_delivery,0.213,0
2024-04-23,S023,ready_to_eat,C6488,coupon,0.151,1
2024-05-01,S023,ready_to_eat,C6006,bundle,0.215,1
2024-05-02,S023,ready_to_eat,C1030,bundle,0.194,1
2024-05-12,S023,ready_to_eat,C7283,free_delivery,0.22,1
2024-05-17,S023,ready_to_eat,C3343,discount,0.071,0
2024-05-27,S023,ready_to_eat,C4045,free_delivery,0.217,0
2024-06-11,S023,ready_to_eat,C7588,coupon,0.197,1
2024-06-22,S023,ready_to_eat,C6488,bundle,0.339,1
2024-07-20,S023,ready_to_eat,C2260,free_delivery,0.11,1
2024-07-21,S023,ready_to_eat,C3379,discount,0.255,1
2024-07-30,S023,ready_to_eat,C6997,discount,0.213,0
2024-08-04,S023,ready_to_eat,C4703,discount,0.163,0
2024-08-07,S023,ready_to_eat,C8920,coupon,0.184,0
2024-08-11,S023,ready_to_eat,C8306,coupon,0.146,0
2024-08-14,S023,ready_to_eat,C5604,discount,0.05,1
2024-08-16,S023,ready_to_eat,C5062,coupon,0.265,1
2024-08-19,S023,ready_to_eat,C7300,discount,0.177,1
2024-09-07,S023,ready_to_eat,C3270,coupon,0.127,1
2024-09-15,S023,ready_to_eat,C2544,free_delivery,0.196,1
2024-09-26,S023,ready_to_eat,C1159,free_delivery,0.221,1
2024-10-04,S023,ready_to_eat,C9468,coupon,0.183,1
2024-10-05,S023,ready_to_eat,C1620,coupon,0.108,0
2024-10-19,S023,ready_to_eat,C5572,discount,0.09,1
2024-10-25,S023,ready_to_eat,C6218,discount,0.111,1
2024-11-08,S023,ready_to_eat,C3935,discount,0.101,0
2024-11-14,S023,ready_to_eat,C7956,free_delivery,0.291,0
2024-11-17,S023,ready_to_eat,C9919,free_delivery,0.151,0
2024-11-30,S023,ready_to_eat,C3309,discount,0.179,0
2024-12-02,S023,ready_to_eat,C6379,discount,0.116,0
2024-12-14,S023,ready_to_eat,C5266,bundle,0.14,0
2024-12-25,S023,ready_to_eat,C1006,discount,0.15,0
2025-01-17,S023,ready_to_eat,C1745,free_delivery,0.05,1
2025-01-27,S023,ready_to_eat,C1311,discount,0.055,0
2024-01-05,S023,personal_care,C5468,coupon,0.138,0
2024-01-10,S023,personal_care,C3682,free_delivery,0.094,1
2024-01-11,S023,personal_care,C3128,free_delivery,0.158,1
2024-01-30,S023,personal_care,C1056,bundle,0.26,1
2024-02-11,S023,personal_care,C7065,coupon,0.18,0
2024-03-10,S023,personal_care,C9878,coupon,0.181,1
2024-03-21,S023,personal_care,C5779,coupon,0.152,0
2024-04-03,S023,personal_care,C8889,coupon,0.285,0
2024-04-07,S023,personal_care,C1293,coupon,0.254,0
2024-05-14,S023,personal_care,C2222,discount,0.271,0
2024-05-15,S023,personal_care,C4629,discount,0.065,1
2024-06-02,S023,personal_care,C4033,coupon,0.12,0
2024-06-03,S023,personal_care,C4302,coupon,0.171,0
2024-06-04,S023,personal_care,C7888,coupon,0.161,1
2024-06-07,S023,personal_care,C1945,coupon,0.204,1
2024-06-18,S023,personal_care,C3605,bundle,0.186,1
2024-07-05,S023,personal_care,C4557,coupon,0.211,0
2024-07-07,S023,personal_care,C8905,coupon,0.324,0
2024-07-15,S023,personal_care,C7475,bundle,0.128,1
2024-07-21,S023,personal_care,C3054,bundle,0.181,0
2024-08-02,S023,personal_care,C8633,discount,0.168,1
2024-08-16,S023,personal_care,C7871,free_delivery,0.232,0
2024-09-16,S023,personal_care,C3305,discount,0.234,0
2024-09-19,S023,personal_care,C3188,discount,0.159,0
2024-09-20,S023,personal_care,C8488,discount,0.051,1
2024-10-02,S023,personal_care,C9460,bundle,0.146,0
2024-10-08,S023,personal_care,C3517,coupon,0.197,1
2024-10-13,S023,personal_care,C2792,coupon,0.146,0
2024-12-15,S023,personal_care,C5278,discount,0.089,0
